<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
02/12/20;13:30:00;122.4800000;122.5400000;122.4000000;122.5000000;3119
02/12/20;14:00:00;122.4800000;122.5900000;122.4400000;122.4600000;3348
02/12/20;14:30:00;122.4600000;122.6100000;122.3000000;122.3000000;1826
02/12/20;15:00:00;122.3700000;122.3900000;122.2100000;122.3900000;1546
02/12/20;15:30:00;122.3500000;122.5000000;122.0000000;122.0700000;3444
02/12/20;16:00:00;122.1000000;122.2000000;121.6400000;122.0500000;30876
02/12/20;16:30:00;122.0500000;122.2700000;121.9200000;122.1600000;20991
02/12/20;17:00:00;122.1400000;122.1600000;121.9400000;122.1500000;27200
02/12/20;17:30:00;122.1500000;122.2000000;121.8000000;122.1000000;33461
02/12/20;18:00:00;122.0900000;122.6100000;120.8900000;122.0100000;251513
02/12/20;18:30:00;122.0100000;122.5000000;121.5600000;122.2300000;168174
02/12/20;19:00:00;122.2100000;122.3000000;121.7600000;122.0000000;135242
02/12/20;19:30:00;122.0100000;122.3900000;121.7100000;122.3300000;115768
02/12/20;20:00:00;122.3500000;122.8200000;122.2200000;122.5600000;134564
02/12/20;20:30:00;122.5400000;122.9600000;122.4900000;122.9200000;132521
02/12/20;21:00:00;122.9200000;123.1600000;122.8200000;122.9200000;141807
02/12/20;21:30:00;122.9200000;123.3700000;122.7000000;123.2600000;125774
02/12/20;22:00:00;123.2600000;123.3300000;122.7000000;122.9600000;116023
02/12/20;22:30:00;122.9600000;123.1300000;122.8100000;123.0300000;142635
02/12/20;23:00:00;123.0000000;123.1100000;122.6600000;122.9400000;119913
02/12/20;23:30:00;122.9500000;123.1800000;122.8900000;122.9400000;104206
03/12/20;00:00:00;122.9400000;123.2400000;122.9100000;123.0400000;155504
03/12/20;00:30:00;123.0800000;123.3000000;123.0700000;123.1600000;5455916
03/12/20;01:00:00;123.1600000;123.2400000;123.1200000;123.1500000;3624
03/12/20;01:30:00;123.1600000;123.2100000;123.1500000;123.1600000;3402
03/12/20;02:00:00;123.1500000;123.2000000;123.1000000;123.1000000;2129
03/12/20;10:30:00;123.1000000;123.3000000;120.6500000;122.9300000;7770
03/12/20;11:00:00;122.9300000;122.9700000;122.7100000;122.8300000;1532
03/12/20;11:30:00;122.8300000;123.1000000;122.7900000;123.1000000;3253
03/12/20;12:00:00;123.1000000;123.1000000;122.8800000;122.9200000;1415
03/12/20;12:30:00;123.0400000;123.2900000;122.9200000;123.2800000;2486
03/12/20;13:00:00;123.2300000;123.2900000;123.1000000;123.2100000;1472
03/12/20;13:30:00;123.2300000;123.3000000;123.1100000;123.1700000;1237
03/12/20;14:00:00;123.1600000;123.2000000;123.0700000;123.2000000;747
03/12/20;14:30:00;123.1900000;123.2300000;123.0900000;123.2300000;721
03/12/20;15:00:00;123.2300000;123.2900000;123.1000000;123.2500000;995
03/12/20;15:30:00;123.2000000;123.8100000;123.2000000;123.5200000;6572
03/12/20;16:00:00;123.5800000;123.7700000;123.5100000;123.6700000;15700
03/12/20;16:30:00;123.6800000;123.7200000;123.5200000;123.6200000;10846
03/12/20;17:00:00;123.6300000;123.6600000;123.4300000;123.4600000;18995
03/12/20;17:30:00;123.4400000;123.5500000;123.4100000;123.5300000;22987
03/12/20;18:00:00;123.5300000;123.7700000;122.7000000;123.1700000;236098
03/12/20;18:30:00;123.1600000;123.4500000;122.8600000;122.9000000;190670
03/12/20;19:00:00;122.9100000;123.2700000;122.5900000;122.6000000;156835
03/12/20;19:30:00;122.6100000;122.8800000;122.2200000;122.8300000;134882
03/12/20;20:00:00;122.8300000;123.1800000;122.7900000;123.0900000;129213
03/12/20;20:30:00;123.1100000;123.2000000;122.7900000;122.9100000;153578
03/12/20;21:00:00;122.9000000;123.0800000;122.7400000;122.8900000;98384
03/12/20;21:30:00;122.8700000;123.0200000;122.7300000;122.9800000;137934
03/12/20;22:00:00;122.9900000;123.0100000;122.6000000;122.6600000;92517
03/12/20;22:30:00;122.6600000;123.0100000;122.6200000;122.8500000;97226
03/12/20;23:00:00;122.8500000;123.0400000;122.8200000;123.0200000;151138
03/12/20;23:30:00;123.0400000;123.3300000;122.9500000;123.2200000;103506
04/12/20;00:00:00;123.2300000;123.3300000;122.5400000;122.9400000;183918
04/12/20;00:30:00;123.0300000;123.0500000;122.6200000;122.8400000;47387
04/12/20;01:00:00;122.8600000;122.9000000;122.7500000;122.8000000;3558
04/12/20;01:30:00;122.8000000;122.8900000;122.7500000;122.7500000;3708
04/12/20;02:00:00;122.7800000;122.8500000;122.7700000;122.8000000;539
04/12/20;10:30:00;123.0100000;123.5400000;122.8800000;123.0800000;4201
04/12/20;11:00:00;123.0700000;123.0800000;122.8000000;123.0100000;3076
04/12/20;11:30:00;123.0200000;123.0600000;122.9000000;122.9900000;2061
04/12/20;12:00:00;122.9400000;123.1900000;122.9100000;123.0200000;2286
04/12/20;12:30:00;123.0900000;123.3000000;123.0700000;123.1500000;2366
04/12/20;13:00:00;123.1500000;123.1500000;123.0300000;123.1400000;1020
04/12/20;13:30:00;123.1400000;123.1500000;123.0000000;123.1400000;980
04/12/20;14:00:00;123.1400000;123.1400000;122.9400000;123.0300000;1220
04/12/20;14:30:00;123.0400000;123.1300000;123.0200000;123.1000000;959
04/12/20;15:00:00;123.1100000;123.1900000;123.0300000;123.0900000;2615
04/12/20;15:30:00;123.0900000;123.2000000;123.0000000;123.2000000;1819
04/12/20;16:00:00;123.2000000;123.2400000;122.9000000;122.9500000;14502
04/12/20;16:30:00;122.9500000;123.1300000;122.9400000;123.0600000;11079
04/12/20;17:00:00;123.0500000;123.2300000;122.6700000;122.7600000;21858
04/12/20;17:30:00;122.7600000;122.7900000;122.5800000;122.6100000;24453
04/12/20;18:00:00;122.6100000;122.8600000;121.5500000;122.0500000;208117
04/12/20;18:30:00;122.0800000;122.1400000;121.5200000;121.5400000;134315
04/12/20;19:00:00;121.5300000;122.1700000;121.5300000;121.7600000;120839
04/12/20;19:30:00;121.7800000;122.2900000;121.6300000;122.2700000;116984
04/12/20;20:00:00;122.2700000;122.6600000;122.2600000;122.3700000;104442
04/12/20;20:30:00;122.3800000;122.3900000;121.8200000;121.8800000;98461
04/12/20;21:00:00;121.8900000;122.1800000;121.8700000;122.1600000;76456
04/12/20;21:30:00;122.1600000;122.2000000;121.8900000;121.9500000;74137
04/12/20;22:00:00;121.9600000;122.0700000;121.8100000;121.8400000;76543
04/12/20;22:30:00;121.8300000;121.9400000;121.6800000;121.7200000;105806
04/12/20;23:00:00;121.7300000;122.1700000;121.7000000;122.0800000;74719
04/12/20;23:30:00;122.0800000;122.2000000;121.9600000;122.0100000;83715
05/12/20;00:00:00;122.0200000;122.3000000;121.8800000;122.1900000;121308
05/12/20;00:30:00;122.2500000;122.3000000;122.0500000;122.0500000;5203320
05/12/20;01:00:00;122.0300000;122.1400000;122.0200000;122.0200000;4868
05/12/20;01:30:00;122.0300000;122.0700000;122.0000000;122.0200000;2258
05/12/20;02:00:00;122.0000000;122.0400000;122.0000000;122.0300000;1315
07/12/20;10:30:00;123.2000000;124.1700000;121.4300000;122.2400000;4749
07/12/20;11:00:00;122.2400000;122.3000000;122.0100000;122.2600000;1694
07/12/20;11:30:00;122.1100000;122.4500000;122.0000000;122.0400000;3127
07/12/20;12:00:00;122.0300000;122.0500000;121.9000000;121.9000000;2047
07/12/20;12:30:00;121.9000000;121.9000000;121.2500000;121.4300000;5531
07/12/20;13:00:00;121.4300000;121.7000000;121.4200000;121.5600000;1513
07/12/20;13:30:00;121.5500000;121.8800000;121.5100000;121.7700000;1785
07/12/20;14:00:00;121.7500000;121.8500000;121.6100000;121.8400000;1440
07/12/20;14:30:00;121.8400000;122.5500000;121.8400000;122.2100000;4594
07/12/20;15:00:00;122.3000000;122.3600000;122.1500000;122.3000000;1177
07/12/20;15:30:00;122.3000000;122.4400000;122.1000000;122.1200000;2710
07/12/20;16:00:00;122.1100000;122.2000000;121.9600000;122.1500000;9648
07/12/20;16:30:00;122.1500000;122.2800000;122.1100000;122.2400000;11817
07/12/20;17:00:00;122.2400000;122.5500000;122.1800000;122.5500000;10616
07/12/20;17:30:00;122.5500000;123.0000000;122.4200000;122.4300000;36129
07/12/20;18:00:00;122.4300000;124.5200000;122.2400000;124.4400000;250059
07/12/20;18:30:00;124.4500000;124.5700000;123.7000000;123.8400000;205929
07/12/20;19:00:00;123.8500000;124.2300000;123.7200000;124.0300000;142010
07/12/20;19:30:00;124.0300000;124.3400000;123.7400000;124.1400000;128741
07/12/20;20:00:00;124.1300000;124.3600000;124.0000000;124.0800000;117481
07/12/20;20:30:00;124.0900000;124.2000000;123.8000000;124.1700000;125908
07/12/20;21:00:00;124.1600000;124.2600000;124.0700000;124.0700000;109575
07/12/20;21:30:00;124.0800000;124.0900000;123.8000000;123.8600000;105108
07/12/20;22:00:00;123.8500000;123.9800000;123.4500000;123.9100000;104949
07/12/20;22:30:00;123.9000000;124.2100000;123.7900000;124.1200000;100422
07/12/20;23:00:00;124.1200000;124.2800000;123.9700000;124.0200000;100309
07/12/20;23:30:00;124.0300000;124.0400000;123.6000000;123.8300000;104381
08/12/20;00:00:00;123.8300000;123.9000000;123.3000000;123.7400000;124097
08/12/20;00:30:00;123.8200000;123.8500000;123.6000000;123.7600000;17197
08/12/20;01:00:00;123.7800000;123.8200000;123.5100000;123.5500000;10189
08/12/20;01:30:00;123.5100000;123.7000000;123.5100000;123.6000000;1109
08/12/20;02:00:00;123.5600000;123.7000000;123.5100000;123.7000000;3695
08/12/20;10:30:00;123.6900000;123.7000000;123.1400000;123.5700000;3850
08/12/20;11:00:00;123.5800000;123.6000000;123.2600000;123.5300000;2164
08/12/20;11:30:00;123.5300000;123.6000000;123.3500000;123.4400000;840
08/12/20;12:00:00;123.4000000;123.6000000;123.4000000;123.5000000;1793
08/12/20;12:30:00;123.5000000;123.9000000;123.5000000;123.5400000;5551
08/12/20;13:00:00;123.5400000;123.7500000;123.5000000;123.5200000;2836
08/12/20;13:30:00;123.5900000;123.5900000;123.3600000;123.4000000;1954
08/12/20;14:00:00;123.4300000;123.6000000;123.4000000;123.5800000;782
08/12/20;14:30:00;123.5900000;123.6000000;123.3500000;123.6000000;2441
08/12/20;15:00:00;123.6000000;123.6000000;123.0900000;123.1000000;5133
08/12/20;15:30:00;123.1000000;123.4000000;123.0500000;123.3100000;2423
08/12/20;16:00:00;123.3100000;123.4100000;123.2000000;123.4100000;8781
08/12/20;16:30:00;123.4200000;123.5600000;123.3800000;123.4900000;9889
08/12/20;17:00:00;123.4900000;124.9500000;123.4700000;124.5600000;91755
08/12/20;17:30:00;124.5600000;124.6900000;124.3400000;124.3800000;30694
08/12/20;18:00:00;124.4000000;124.5600000;123.4600000;123.8900000;184802
08/12/20;18:30:00;123.8900000;124.2200000;123.2400000;123.3400000;169194
08/12/20;19:00:00;123.3400000;123.4600000;123.1000000;123.3300000;131430
08/12/20;19:30:00;123.3300000;123.5400000;123.1700000;123.4800000;120756
08/12/20;20:00:00;123.4900000;123.9100000;123.4500000;123.8900000;112093
08/12/20;20:30:00;123.8800000;124.1500000;123.8600000;124.0700000;121494
08/12/20;21:00:00;124.0600000;124.4100000;124.0400000;124.2900000;89576
08/12/20;21:30:00;124.3000000;124.8200000;124.2300000;124.7100000;153514
08/12/20;22:00:00;124.7100000;124.8600000;124.4600000;124.7700000;121662
08/12/20;22:30:00;124.7600000;124.8500000;124.3900000;124.7700000;128579
08/12/20;23:00:00;124.7800000;124.9600000;124.6900000;124.9500000;132093
08/12/20;23:30:00;124.9600000;124.9800000;124.7100000;124.8400000;105488
09/12/20;00:00:00;124.8400000;124.8800000;124.3300000;124.3500000;180354
09/12/20;00:30:00;124.3700000;124.4100000;124.2200000;124.2200000;5548238
09/12/20;01:00:00;124.2300000;124.4000000;124.2200000;124.3200000;10980
09/12/20;01:30:00;124.3200000;124.3500000;124.2500000;124.3100000;581
09/12/20;02:00:00;124.3100000;124.3300000;124.2200000;124.2600000;2191
09/12/20;10:30:00;124.5000000;124.9500000;124.4100000;124.7400000;5006
09/12/20;11:00:00;124.7000000;124.9100000;124.5300000;124.5900000;2364
09/12/20;11:30:00;124.7000000;124.8100000;124.4100000;124.5000000;2951
09/12/20;12:00:00;124.5900000;124.6500000;124.4500000;124.6100000;2840
09/12/20;12:30:00;124.6000000;124.6400000;124.1000000;124.3200000;6223
09/12/20;13:00:00;124.3200000;124.4600000;124.2500000;124.3100000;2340
09/12/20;13:30:00;124.3200000;124.4900000;124.3000000;124.3800000;2107
09/12/20;14:00:00;124.3800000;124.4800000;124.3000000;124.4600000;1139
09/12/20;14:30:00;124.4900000;124.5500000;124.4000000;124.4000000;3691
09/12/20;15:00:00;124.4600000;124.5100000;124.1000000;124.2100000;3855
09/12/20;15:30:00;124.1800000;124.5900000;124.1800000;124.5000000;1664
09/12/20;16:00:00;124.4200000;124.8400000;124.4000000;124.8300000;16175
09/12/20;16:30:00;124.8400000;124.9100000;124.6500000;124.8800000;30825
09/12/20;17:00:00;124.8900000;124.9200000;124.7300000;124.8500000;26872
09/12/20;17:30:00;124.8700000;124.8700000;124.5200000;124.5700000;25521
09/12/20;18:00:00;124.5500000;125.9500000;123.8800000;125.8600000;270344
09/12/20;18:30:00;125.8600000;125.8900000;124.6000000;125.0700000;192356
09/12/20;19:00:00;125.0800000;125.4600000;124.8100000;125.4200000;138771
09/12/20;19:30:00;125.4000000;125.4200000;124.8500000;125.2200000;158613
09/12/20;20:00:00;125.2200000;125.2800000;124.6800000;124.9000000;109831
09/12/20;20:30:00;124.9000000;124.9200000;124.1200000;124.3800000;115346
09/12/20;21:00:00;124.3800000;124.3800000;122.8500000;123.6600000;179278
09/12/20;21:30:00;123.6400000;123.7100000;122.6400000;122.7800000;192900
09/12/20;22:00:00;122.7900000;122.7900000;121.6200000;121.6600000;241244
09/12/20;22:30:00;121.7000000;122.2300000;121.6600000;122.2200000;167273
09/12/20;23:00:00;122.2100000;122.2500000;121.1100000;121.6300000;212383
09/12/20;23:30:00;121.6200000;122.0100000;121.0700000;121.2600000;161476
10/12/20;00:00:00;121.2500000;122.2000000;121.2100000;121.7400000;185908
10/12/20;00:30:00;121.7800000;121.7800000;121.5100000;121.6000000;10629932
10/12/20;01:00:00;121.6000000;121.6200000;121.3800000;121.4900000;13750
10/12/20;01:30:00;121.4900000;121.5200000;121.3000000;121.3500000;4049
10/12/20;02:00:00;121.3500000;121.4700000;121.2500000;121.3000000;5130
10/12/20;10:30:00;121.4500000;121.9000000;121.1600000;121.5500000;5199
10/12/20;11:00:00;121.5100000;121.7400000;121.5100000;121.6700000;2000
10/12/20;11:30:00;121.6700000;122.0000000;121.6100000;121.8500000;3263
10/12/20;12:00:00;121.8500000;122.2000000;121.7500000;121.9000000;2822
10/12/20;12:30:00;121.9100000;122.0800000;121.4600000;122.0200000;3282
10/12/20;13:00:00;122.0000000;122.0000000;121.7900000;121.9500000;1410
10/12/20;13:30:00;121.9500000;122.0500000;121.8300000;122.0400000;953
10/12/20;14:00:00;122.0400000;122.0400000;121.9100000;121.9400000;2126
10/12/20;14:30:00;121.9400000;121.9500000;121.7100000;121.9000000;1724
10/12/20;15:00:00;121.9000000;121.9100000;121.5000000;121.6500000;1459
10/12/20;15:30:00;121.6000000;121.7800000;121.0200000;121.1000000;3932
10/12/20;16:00:00;121.0500000;121.1300000;120.6700000;120.8200000;30330
10/12/20;16:30:00;120.8100000;121.2700000;120.7800000;121.0400000;24372
10/12/20;17:00:00;121.0800000;121.1000000;120.3000000;120.4400000;30277
10/12/20;17:30:00;120.4200000;120.6000000;120.0100000;120.5900000;42775
10/12/20;18:00:00;120.4400000;122.4800000;120.1600000;122.4200000;224667
10/12/20;18:30:00;122.4500000;123.1800000;122.0000000;122.9900000;170640
10/12/20;19:00:00;122.9900000;123.5700000;122.7400000;123.5000000;204641
10/12/20;19:30:00;123.5000000;123.8200000;123.1600000;123.7800000;161229
10/12/20;20:00:00;123.7800000;123.8600000;123.1200000;123.3000000;140455
10/12/20;20:30:00;123.2900000;123.5800000;122.8800000;123.2700000;154798
10/12/20;21:00:00;123.2800000;123.4200000;122.7100000;122.7800000;133069
10/12/20;21:30:00;122.7900000;123.5300000;122.7500000;123.5300000;110881
10/12/20;22:00:00;123.5200000;123.5800000;123.1700000;123.4700000;120866
10/12/20;22:30:00;123.4900000;123.6100000;123.1200000;123.1600000;118735
10/12/20;23:00:00;123.1500000;123.4600000;122.7600000;122.8200000;108269
10/12/20;23:30:00;122.8300000;123.2000000;122.7100000;123.1700000;120347
11/12/20;00:00:00;123.1700000;123.5800000;123.1600000;123.2900000;142421
11/12/20;00:30:00;123.2400000;123.4000000;122.9600000;123.1400000;7129788
11/12/20;01:00:00;123.1900000;123.2800000;123.0700000;123.2400000;1763
11/12/20;01:30:00;123.2500000;123.3200000;123.1000000;123.1500000;1208
11/12/20;02:00:00;123.1500000;123.2000000;123.1500000;123.1600000;1003
11/12/20;10:30:00;123.1600000;123.2500000;122.7500000;123.1100000;2539
11/12/20;11:00:00;123.1500000;123.1500000;123.0000000;123.0000000;2582
11/12/20;11:30:00;123.0100000;123.1000000;122.5000000;122.5400000;3203
11/12/20;12:00:00;122.5200000;123.7000000;122.3500000;122.7500000;5170
11/12/20;12:30:00;122.7500000;122.9900000;122.7500000;122.8700000;1899
11/12/20;13:00:00;122.8600000;122.9600000;122.8300000;122.9000000;1582
11/12/20;13:30:00;122.8900000;122.9600000;122.8900000;122.8900000;3309
11/12/20;14:00:00;122.9000000;122.9000000;122.3700000;122.3700000;2946
11/12/20;14:30:00;122.3700000;122.4500000;121.8200000;121.8200000;2935
11/12/20;15:00:00;121.8200000;122.3500000;121.8200000;122.2700000;1482
11/12/20;15:30:00;122.3500000;122.5000000;122.1800000;122.4700000;474
11/12/20;16:00:00;122.3400000;122.5100000;122.1200000;122.4800000;12801
11/12/20;16:30:00;122.4800000;122.5100000;122.3400000;122.3500000;14902
11/12/20;17:00:00;122.3500000;122.7500000;122.3500000;122.6400000;18633
11/12/20;17:30:00;122.6600000;122.7500000;122.4200000;122.4400000;16184
11/12/20;18:00:00;122.4800000;122.7600000;120.9000000;121.3300000;245221
11/12/20;18:30:00;121.2500000;122.0000000;121.2300000;121.5700000;163019
11/12/20;19:00:00;121.5800000;121.6800000;121.1700000;121.3200000;119244
11/12/20;19:30:00;121.3400000;121.7000000;121.0700000;121.0700000;102461
11/12/20;20:00:00;121.0800000;121.3300000;120.8000000;120.9900000;113844
11/12/20;20:30:00;120.9900000;121.2800000;120.5500000;120.7800000;112829
11/12/20;21:00:00;120.7800000;121.4500000;120.6100000;121.4000000;112695
11/12/20;21:30:00;121.4000000;121.6800000;121.2400000;121.3900000;80695
11/12/20;22:00:00;121.4000000;121.8300000;121.3400000;121.7100000;85302
11/12/20;22:30:00;121.7100000;121.9900000;121.6300000;121.7700000;102439
11/12/20;23:00:00;121.7800000;122.1500000;121.7800000;121.9700000;104994
11/12/20;23:30:00;121.9700000;122.4000000;121.7400000;122.1600000;93719
12/12/20;00:00:00;122.1800000;122.4200000;121.8400000;122.4200000;152463
12/12/20;00:30:00;122.4800000;122.4900000;122.2000000;122.3000000;35972
12/12/20;01:00:00;122.3200000;122.3600000;122.2200000;122.2900000;1072
12/12/20;01:30:00;122.2800000;122.3200000;122.2000000;122.2500000;3566
12/12/20;02:00:00;122.2000000;122.2700000;122.2000000;122.2200000;616
14/12/20;10:30:00;122.8100000;123.0900000;121.6600000;122.2700000;3968
14/12/20;11:00:00;122.2600000;122.4900000;122.2100000;122.4800000;1113
14/12/20;11:30:00;122.4800000;122.4800000;122.1600000;122.3800000;1642
14/12/20;12:00:00;122.3100000;122.4200000;122.2000000;122.2000000;682
14/12/20;12:30:00;122.2000000;122.4800000;122.1700000;122.1700000;2003
14/12/20;13:00:00;122.1700000;122.4500000;122.1000000;122.4000000;1763
14/12/20;13:30:00;122.4000000;122.4900000;122.3400000;122.3900000;956
14/12/20;14:00:00;122.4400000;122.6900000;122.3600000;122.6000000;1022
14/12/20;14:30:00;122.6000000;122.6500000;122.5800000;122.6100000;890
14/12/20;15:00:00;122.6100000;122.7900000;122.6000000;122.7400000;1445
14/12/20;15:30:00;122.7300000;122.9500000;122.6200000;122.9400000;4558
14/12/20;16:00:00;122.9400000;123.2600000;122.9000000;123.2500000;11841
14/12/20;16:30:00;123.2100000;123.2600000;122.3100000;122.7200000;27118
14/12/20;17:00:00;122.7200000;123.2000000;122.5600000;123.0600000;21109
14/12/20;17:30:00;123.1000000;123.1200000;122.5900000;122.6100000;35089
14/12/20;18:00:00;122.6000000;123.3300000;122.5200000;122.9300000;240717
14/12/20;18:30:00;122.9500000;123.0300000;122.6400000;122.9000000;185484
14/12/20;19:00:00;122.9100000;123.1000000;122.4900000;122.8200000;159533
14/12/20;19:30:00;122.8100000;123.1800000;122.6400000;122.9900000;133866
14/12/20;20:00:00;123.0100000;123.1000000;122.6900000;122.9500000;139707
14/12/20;20:30:00;122.9600000;122.9800000;122.6800000;122.9200000;109050
14/12/20;21:00:00;122.9100000;122.9600000;122.3000000;122.4400000;106627
14/12/20;21:30:00;122.4500000;122.6200000;122.1200000;122.1500000;121060
14/12/20;22:00:00;122.1500000;122.5100000;122.1300000;122.4000000;107847
14/12/20;22:30:00;122.4100000;122.5400000;122.2400000;122.4800000;111998
14/12/20;23:00:00;122.4700000;122.4800000;121.8800000;122.2500000;117453
14/12/20;23:30:00;122.2400000;122.4900000;122.0000000;122.3100000;95315
15/12/20;00:00:00;122.3000000;122.3700000;121.6800000;121.7100000;165266
15/12/20;00:30:00;121.7800000;121.9800000;121.6200000;121.8000000;12094545
15/12/20;01:00:00;121.8300000;121.8800000;121.7900000;121.8100000;2152
15/12/20;01:30:00;121.8100000;121.8600000;121.8000000;121.8200000;775
15/12/20;02:00:00;121.8400000;121.8400000;121.8000000;121.8300000;197
15/12/20;10:30:00;121.8300000;122.5400000;121.7300000;122.4600000;2504
15/12/20;11:00:00;122.4400000;122.6000000;122.2400000;122.2500000;1594
15/12/20;11:30:00;122.5000000;122.7700000;122.2600000;122.7400000;1059
15/12/20;12:00:00;122.7000000;122.8800000;122.6500000;122.8100000;719
15/12/20;12:30:00;122.8400000;123.0000000;122.2500000;122.5400000;3463
15/12/20;13:00:00;122.5400000;123.0000000;122.5000000;122.9200000;1441
15/12/20;13:30:00;122.9000000;122.9000000;122.4500000;122.4700000;907
15/12/20;14:00:00;122.4500000;123.0000000;122.1400000;122.9900000;2788
15/12/20;14:30:00;122.9900000;123.1400000;122.5200000;123.1200000;4198
15/12/20;15:00:00;123.1400000;123.1400000;122.8300000;123.1200000;2693
15/12/20;15:30:00;123.1000000;123.2800000;122.8500000;123.2800000;2794
15/12/20;16:00:00;123.2800000;124.1800000;123.2500000;123.9100000;45917
15/12/20;16:30:00;123.9200000;124.2000000;123.6600000;124.0100000;46237
15/12/20;17:00:00;124.0200000;124.2000000;123.8600000;123.9900000;37522
15/12/20;17:30:00;123.9700000;124.5000000;123.8000000;124.3500000;83255
15/12/20;18:00:00;124.3400000;126.9600000;124.1300000;126.4800000;370864
15/12/20;18:30:00;126.4900000;126.5800000;125.4600000;125.7000000;295060
15/12/20;19:00:00;125.7200000;126.1400000;125.2700000;125.9500000;201510
15/12/20;19:30:00;125.9400000;125.9400000;125.1400000;125.8400000;203452
15/12/20;20:00:00;125.8300000;126.2300000;125.5800000;125.9600000;153766
15/12/20;20:30:00;125.9600000;126.4100000;125.9000000;126.3700000;167768
15/12/20;21:00:00;126.3700000;126.8000000;126.2500000;126.5500000;214708
15/12/20;21:30:00;126.5600000;126.9500000;126.3000000;126.8600000;208515
15/12/20;22:00:00;126.8600000;126.9800000;126.5000000;126.7200000;166651
15/12/20;22:30:00;126.7200000;127.3000000;126.4800000;127.1800000;245497
15/12/20;23:00:00;127.1600000;127.5000000;127.1600000;127.2200000;188881
15/12/20;23:30:00;127.2200000;127.6300000;127.0300000;127.6200000;169116
16/12/20;00:00:00;127.6100000;127.8900000;127.2600000;127.8700000;190487
16/12/20;00:30:00;127.8800000;128.0000000;127.7000000;127.8000000;9931985
16/12/20;01:00:00;127.7900000;127.8400000;127.6700000;127.6900000;14937
16/12/20;01:30:00;127.6900000;127.8800000;127.6200000;127.6600000;9134
16/12/20;02:00:00;127.6700000;127.7000000;127.5200000;127.6300000;5006
16/12/20;10:30:00;128.5200000;128.5200000;127.5100000;127.8000000;7099
16/12/20;11:00:00;127.6100000;127.8000000;127.5500000;127.5500000;3489
16/12/20;11:30:00;127.5500000;128.0000000;127.3200000;128.0000000;4054
16/12/20;12:00:00;128.0000000;128.4600000;127.9900000;128.3500000;7150
16/12/20;12:30:00;128.3000000;128.7300000;128.1000000;128.6700000;10765
16/12/20;13:00:00;128.6700000;128.6900000;128.5700000;128.6300000;2650
16/12/20;13:30:00;128.6000000;128.7100000;128.5900000;128.6500000;3866
16/12/20;14:00:00;128.6500000;128.6900000;128.4600000;128.6100000;6454
16/12/20;14:30:00;128.6000000;128.6100000;127.7900000;127.8400000;6715
16/12/20;15:00:00;127.8500000;128.0300000;126.8200000;127.6000000;14866
16/12/20;15:30:00;127.6000000;128.1100000;127.3000000;127.8900000;8761
16/12/20;16:00:00;127.8600000;127.8800000;127.7200000;127.8200000;35814
16/12/20;16:30:00;127.8200000;127.9900000;127.6700000;127.7000000;32690
16/12/20;17:00:00;127.6900000;127.8500000;127.5000000;127.7400000;22883
16/12/20;17:30:00;127.7600000;127.8100000;126.9900000;127.4300000;57280
16/12/20;18:00:00;127.4100000;127.6900000;126.5600000;127.1600000;185935
16/12/20;18:30:00;127.1600000;127.8700000;126.8200000;127.1100000;169095
16/12/20;19:00:00;127.1100000;127.4500000;126.9200000;126.9900000;132966
16/12/20;19:30:00;127.0000000;127.3700000;126.7000000;127.0400000;115543
16/12/20;20:00:00;127.0400000;127.8200000;127.0200000;127.8000000;112982
16/12/20;20:30:00;127.8000000;128.0000000;127.3700000;127.5600000;113570
16/12/20;21:00:00;127.5500000;127.8000000;127.3400000;127.7700000;85302
16/12/20;21:30:00;127.7800000;127.7800000;127.2900000;127.3800000;74911
16/12/20;22:00:00;127.3700000;127.9400000;127.3500000;127.6600000;95378
16/12/20;22:30:00;127.7000000;127.8000000;127.3000000;127.3900000;108592
16/12/20;23:00:00;127.4000000;128.2400000;127.3800000;128.1200000;136620
16/12/20;23:30:00;128.1100000;128.1600000;127.7200000;128.1000000;110602
17/12/20;00:00:00;128.1200000;128.3600000;127.6900000;127.7500000;166871
17/12/20;00:30:00;127.8100000;127.8100000;127.6400000;127.6700000;8588640
17/12/20;01:00:00;127.6700000;127.9000000;127.6100000;127.8100000;8748
17/12/20;01:30:00;127.8100000;127.8100000;127.7100000;127.7300000;2755
17/12/20;02:00:00;127.7600000;127.8300000;127.7100000;127.8200000;655
17/12/20;10:30:00;128.3700000;128.5000000;127.9600000;128.5000000;4048
17/12/20;11:00:00;128.5000000;128.5000000;128.1200000;128.2000000;2715
17/12/20;11:30:00;128.1900000;128.2500000;128.0800000;128.2400000;5073
17/12/20;12:00:00;128.2400000;128.3100000;128.1200000;128.2000000;3421
17/12/20;12:30:00;128.1300000;128.3100000;128.1100000;128.3000000;2116
17/12/20;13:00:00;128.3000000;128.3100000;128.0500000;128.1800000;3601
17/12/20;13:30:00;128.1900000;128.3100000;128.0100000;128.0500000;1017
17/12/20;14:00:00;128.0200000;128.2500000;128.0100000;128.2200000;2179
17/12/20;14:30:00;128.2200000;128.3000000;128.0000000;128.2000000;2840
17/12/20;15:00:00;128.1000000;128.2300000;128.0100000;128.1300000;986
17/12/20;15:30:00;128.1300000;128.3100000;128.0000000;128.3100000;3916
17/12/20;16:00:00;128.3100000;128.5400000;128.0000000;128.4500000;28836
